name,display_phone,rating,price,categories,long,lat,location.display_address
Uncle Sam's Submarines,(412) 521-7827,4.0,$,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.9228814522573,40.4378475932928,"['5808 Forbes Ave', 'Pittsburgh, PA 15217']"
Caliente Pizza & Drafthouse,(412) 344-5566,2.5,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-80.03674,40.37627,"['329 Castle Shannon Blvd', 'Pittsburgh, PA 15234']"
Mitchell's Restaurant Bar & Banquet Center,(412) 471-3663,4.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",-79.9964954,40.437105,"['304 Ross St', 'Pittsburgh, PA 15219']"
Cocina Mendoza,(412) 531-2001,3.5,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",-80.034629,40.368716,"['300 Mt Lebanon Blvd', 'Pittsburgh, PA 15234']"
Lock & Dam Dog Shop,(412) 363-1919,4.5,$,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}]",-79.91999,40.48806,"['7331 Butler St', 'Pittsburgh, PA 15206']"
Wings & a Prayer,(412) 271-4070,5.0,$$,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]",-79.8848138,40.4201684,"['7543 Roslyn St', 'Pittsburgh, PA 15218']"
The Big Idea Bookstore and Cafe,(412) 687-4323,4.5,$,"[{'alias': 'bookstores', 'title': 'Bookstores'}, {'alias': 'cafes', 'title': 'Cafes'}]",-79.9467527,40.4601392,"['4812 Liberty Ave', 'Pittsburgh, PA 15224']"
Tamarind Express,(412) 278-4848,3.5,,"[{'alias': 'indpak', 'title': 'Indian'}]",-80.00293,40.44202,"['120 Fifth Ave', 'Pittsburgh, PA 15222']"
Simmie's Restaurant,(412) 731-4689,4.0,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.8754365975952,40.4580699984812,"['8500 Frankstown Rd', 'Pittsburgh, PA 15235']"
Bar 3 Millvale,(412) 408-3870,4.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.9746827605408,40.4813641294786,"['217 N Ave', 'Millvale, PA 15209']"
Level up,,4.0,,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'popuprestaurants', 'title': 'Pop-Up Restaurants'}]",-80.001298,40.440072,"['242 Forbes Ave', 'Pittsburgh, PA 15222']"
Groceria Merante,(412) 683-3924,5.0,$,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'importedfood', 'title': 'Imported Food'}]",-79.955387606365,40.436570898681,"['3454 Bates St', 'Pittsburgh, PA 15213']"
Wallace's Whiskey Room + Kitchen,(412) 665-0555,3.0,,"[{'alias': 'whiskeybars', 'title': 'Whiskey Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}]",-79.92482,40.46226,"['123 N Highland Ave', 'Pittsburgh, PA 15206']"
Hambone's Neighborhood Bar and Grill,(412) 681-4318,3.5,$,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}]",-79.960431,40.470474,"['4207 Butler St', 'Pittsburgh, PA 15201']"
Peter Allen's,(412) 642-6677,2.0,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'seafood', 'title': 'Seafood'}]",-80.0020460271939,40.4428647785161,"['613 Penn Ave', 'Pittsburgh, PA 15222']"
Salonika Imports,(412) 682-2700,4.5,,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",-79.96775,40.46484,"['3509 Smallman St', 'Pittsburgh, PA 15201']"
3 Rivers Restaurant,(412) 391-4600,2.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",-80.006312,40.441725,"['600 Commonwealth Pl', 'Pittsburgh, PA 15222']"
Quaker Steak & Lube,(412) 323-5000,4.0,$$$,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.006405,40.447148,"['115 Federal St', 'Pittsburgh, PA 15212']"
Insurrection AleWorks,(412) 276-2030,4.5,$$,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.08740234375,40.3924522399902,"['1635 E Railroad St', 'Heidelberg, PA 15106']"
Yeung's House,(412) 939-2388,4.5,$,"[{'alias': 'chinese', 'title': 'Chinese'}]",-80.0333799,40.52064,"['463 Perry Hwy', 'Pittsburgh, PA 15229']"
Mike & Tony's Gyros,(412) 391-4077,4.0,$,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",-79.9970779418945,40.443431854248,"['927 Liberty Ave', 'Pittsburgh, PA 15222']"
Caribbean Vybz,(412) 822-6100,5.0,,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",-79.91117,40.468,"['Pittsburgh, PA 15206']"
Wild Rosemary,(412) 221-1232,4.0,$$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'desserts', 'title': 'Desserts'}]",-80.093232,40.361915,"['1469 Bower Hill Rd', 'Pittsburgh, PA 15241']"
Leogreta,(412) 489-6382,4.0,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",-80.09121,40.40427,"['301 W Main St', 'Carnegie, PA 15106']"
Pizza Bosa,(412) 575-7575,3.5,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",-79.9939937889576,40.4389127508245,"['741 Fifth Ave', 'Pittsburgh, PA 15219']"
Millie's Homemade Ice Cream,(412) 404-8853,4.5,$,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.9254799,40.4578599,"['232 S Highland Ave', 'Pittsburgh, PA 15206']"
Rosso Pizzeria,(412) 745-4455,4.5,,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",-80.00293,40.44202,"['120 5th Ave', 'Level 2', 'Pittsburgh, PA 15222']"
7 Senses,(412) 606-9816,4.5,$$,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.8983,40.45368,"['531 N Homewood Ave', 'Pittsburgh, PA 15208']"
Mintt Indian Cuisine,(412) 306-1831,3.5,$$,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",-80.04244,40.40109,"['3033 Banksville Rd', 'Pittsburgh, PA 15216']"
Walid's Fish And Chicken,(412) 922-4666,4.0,$,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",-80.04061,40.4442,"['1000 Chartiers Ave', 'Pittsburgh, PA 15220']"
Siam Thai Restaurant,(412) 281-1122,4.0,$$,"[{'alias': 'thai', 'title': 'Thai'}]",-80.00022,40.43695,"['410 1st Ave', 'Pittsburgh, PA 15219']"
5801 Video Lounge and Café,(412) 661-5600,3.5,$$,"[{'alias': 'gaybars', 'title': 'Gay Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.9307543,40.456276,"['5801 Ellsworth Ave', 'Pittsburgh, PA 15232']"
Old Mexico,(412) 714-8386,3.0,$$,"[{'alias': 'mexican', 'title': 'Mexican'}]",-79.9691850319505,40.3433302659547,"['5321 Clairton Blvd', 'Pittsburgh, PA 15236']"
UPMC Presbyterian Cafeteria,(412) 647-4328,3.5,,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",-79.9604938700161,40.4432881282094,"['200 Lothrop St', 'Fl 11', 'Pittsburgh, PA 15213']"
Wai Wai Chinese Cuisine,(412) 621-0133,3.5,$,"[{'alias': 'chinese', 'title': 'Chinese'}]",-79.9491577148438,40.4620628356934,"['4717 Liberty Ave', 'Pittsburgh, PA 15224']"
Howard's Tavern,(412) 931-5431,4.5,$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.0286328,40.5091414,"['98 Center Ave', 'Pittsburgh, PA 15229']"
Union Pie Co,(412) 884-1684,4.5,,"[{'alias': 'pizza', 'title': 'Pizza'}]",-79.98733,40.39553,"['1914 Brownsville Rd', 'Pittsburgh, PA 15210']"
Wiggys,(412) 919-0361,4.0,$,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-80.05575,40.42746,"['2350 Noblestown Rd', 'Pittsburgh, PA 15205']"
Yokoso Japanese Steakhouse,(412) 461-8800,3.0,$$,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",-79.9157562255859,40.4091987609863,"['153 E Bridge St', 'Homestead, PA 15120']"
Bridges Restaurant,(412) 682-0938,2.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}]",-79.954628,40.4460907,"['100 Lytton Ave', 'Pittsburgh, PA 15213']"
Bea Taco Town,(412) 471-8800,4.0,$,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",-80.000129699707,40.437427520752,"['110 Smithfield St', 'Pittsburgh, PA 15222']"
Crafthouse Stage & Grill,(412) 653-2695,3.0,$,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.9966589129859,40.3497142533323,"['5024 Curry Rd', 'Pittsburgh, PA 15236']"
Silvioni's Restaurant,(412) 821-9895,3.5,$$,"[{'alias': 'italian', 'title': 'Italian'}]",-79.99166,40.5090999,"['2125 Babcock Blvd', 'Pittsburgh, PA 15209']"
P&G's Pamela's Diner,(412) 683-1003,4.0,$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.9328698390366,40.4515828357537,"['5527 Walnut St', 'Pittsburgh, PA 15232']"
The Hop House - Greentree,(412) 922-9560,3.0,$$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",-80.06645,40.42105,"['2749 Noblestown Rd', 'Pittsburgh, PA 15205']"
Champions Club,(412) 920-8011,3.5,$$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.0587786951065,40.4186596331272,"['500 Mansfield Ave', 'Pittsburgh, PA 15205']"
China Taste,(412) 231-2401,4.0,$,"[{'alias': 'chinese', 'title': 'Chinese'}]",-79.99811,40.45413,"['630 E Ohio St', 'Pittsburgh, PA 15212']"
Fazio's Pizza,(412) 251-5312,4.0,$,"[{'alias': 'pizza', 'title': 'Pizza'}]",-79.95679,40.46511,"['4028 Penn Ave', 'Pittsburgh, PA 15224']"
Mario's South Side Saloon,(412) 381-5610,3.5,$$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.9828528,40.4287252,"['1514 E Carson St', 'Pittsburgh, PA 15203']"
Alexion's Bar & Grill,(412) 276-2018,4.0,$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.06755,40.41549,"['141 Hawthorne St', 'Carnegie, PA 15106']"
Coach's Bottleshop & Grille,(412) 207-9397,3.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'bars', 'title': 'Bars'}]",-80.0429997204281,40.400306188247,"['3105 Banksville Rd', 'Pittsburgh, PA 15216']"
Primanti Bros,(412) 404-8480,3.5,$$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.93263,40.46454,"['5491 Penn Ave', 'Pittsburgh, PA 15206']"
Lotsa Stone Fired Pizza,(412) 282-3162,4.0,,"[{'alias': 'pizza', 'title': 'Pizza'}]",-79.9808689914017,40.4289836050229,"['1733 E Carson St', 'Pittsburgh, PA 15203']"
Sesame Inn,(412) 366-1838,3.5,$$,"[{'alias': 'chinese', 'title': 'Chinese'}]",-80.01902927919,40.5464464830287,"['711 Browns Ln', 'Pittsburgh, PA 15237']"
Noodles & Company,(412) 621-0890,3.0,$,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",-79.95684,40.44183,"['3805 Forbes Ave', 'Pittsburgh, PA 15213']"
William Penn Tavern,(412) 621-1000,3.5,$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.933732551313,40.451445220945,"['739 Bellefonte St', 'Pittsburgh, PA 15232']"
Nico's Recovery Room,(412) 681-9562,3.5,$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",-79.94898,40.46371,"['178 Pearl St', 'Pittsburgh, PA 15224']"
Giovanni's Pizza & Pasta,(412) 281-7060,3.0,$$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",-80.0022677975891,40.4434335867963,"['123 6th St', 'Pittsburgh, PA 15222']"
Duke's Upper Deck Cafe,(412) 461-8124,4.0,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}]",-79.9126,40.40531,"['122 W 8th Ave', 'Homestead, PA 15120']"
India on Wheels,(412) 378-6611,4.0,$,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'catering', 'title': 'Caterers'}]",-79.9537764,40.4474089,"['4422 Bigelow Blvd', 'Pittsburgh, PA 15213']"
Café 412,(412) 458-1875,5.0,,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-80.0331099,40.4417,"['400 S Main St', 'Pittsburgh, PA 15220']"
Wang's Kitchen,(412) 884-8082,4.0,$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'wraps', 'title': 'Wraps'}]",-79.97514,40.37317,"['3625 Brownsville Rd', 'Pittsburgh, PA 15227']"
Houlihan's Mt. Lebanon,(412) 379-4811,3.5,$$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-80.051871,40.357715,"['1500 Washington Rd', 'Pittsburgh, PA 15228']"
C&D's Kitchen,(412) 224-2658,5.0,,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'soulfood', 'title': 'Soul Food'}]",-79.9434016272426,40.4082798252742,"['5009 Second Ave', 'Pittsburgh, PA 15207']"
Sieb's Pub,(412) 364-8511,4.0,$$,"[{'alias': 'irish', 'title': 'Irish'}]",-80.02121,40.53695,"['3382 Babcock Blvd', 'Pittsburgh, PA 15237']"
Tavern In The Wall,(412) 782-6542,3.5,$$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'delis', 'title': 'Delis'}]",-79.9046,40.49043,"['211 Commercial Ave', 'Pittsburgh, PA 15215']"
1905 Eatery,(412) 771-1777,4.0,$$,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'seafood', 'title': 'Seafood'}]",-80.074622,40.472665,"['733 Broadway Ave', 'McKees Rocks, PA 15136']"
Au Bon Pain,(412) 456-2906,5.0,$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'catering', 'title': 'Caterers'}]",-79.9948502,40.4413605,"['600 Grant St', 'Ste 6', 'Pittsburgh, PA 15219']"
Mad Mex - South Hills,(412) 279-0200,3.5,$$,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",-80.0726191732941,40.390689428451,"['Scott Towne Center', '2101 Greentree Rd', 'Pittsburgh, PA 15220']"
La Gondola Pizzeria & Restaurant,(412) 261-5252,4.0,$,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",-80.00246,40.44016,"['4 Market Sq', 'Pittsburgh, PA 15222']"
Royal Myanmar,(412) 415-3380,4.5,$$,"[{'alias': 'burmese', 'title': 'Burmese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}]",-80.03095,40.5186,"['644 Center Ave', 'West View, PA 15229']"
Nicky's Grant Street,(412) 391-3900,3.5,,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.9975840301312,40.4374849694917,"['310 Grant St', 'Ste 100', 'Pittsburgh, PA 15219']"
Reed & Co,(412) 605-0237,4.5,$,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]",-79.9612197875977,40.4699783325195,"['4113 Butler St', 'Pittsburgh, PA 15201']"
Hook Fish & Chicken,(412) 697-2285,3.5,$,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'seafood', 'title': 'Seafood'}]",-80.0070994,40.4563664,"['1221 Federal St', 'Pittsburgh, PA 15212']"
Down There Bar & Grill,(412) 655-1280,4.5,,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.99459,40.34919,"['5027 Curry Rd', 'Pittsburgh, PA 15236']"
The Saloon of Mt Lebanon,(412) 531-5666,3.5,$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-80.04431,40.38214,"['622 Washington Rd', 'Pittsburgh, PA 15228']"
Sesame Inn Chinese Restaurant,(412) 341-2555,3.5,$$,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}]",-80.0448643437995,40.3796549064882,"['715 Washington Rd', 'Pittsburgh, PA 15228']"
Nancy's Revival,(412) 242-3447,4.5,$,"[{'alias': 'diners', 'title': 'Diners'}]",-79.8861923,40.442131,"['616 South Ave', 'Pittsburgh, PA 15221']"
Forbes Gyro,(412) 621-2140,3.5,$,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'pizza', 'title': 'Pizza'}]",-79.957451,40.441463,"['3715 Forbes Ave', 'Pittsburgh, PA 15213']"
Sabroso Mexican Delights,(724) 234-5710,4.5,$,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}]",-79.9843849,40.4509386,"['1933 Penn Ave', 'Pittsburgh, PA 15222']"
51 Wings and Things,(412) 885-5101,4.0,$,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'burgers', 'title': 'Burgers'}]",-79.9820868,40.3713729,"['4022 Saw Mill Run Blvd', 'Pittsburgh, PA 15227']"
Primanti Bros,,3.0,$$,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",-79.9908479,40.4388224,"['1001 Fifth Ave', 'Consol Energy Center', 'Pittsburgh, PA 15219']"
First Watch,(412) 253-6026,4.0,$$,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.9703400582075,40.3438799311459,"['5235 Clairton Blvd', 'Pittsburgh, PA 15236']"
Starlite Lounge,(412) 828-9842,3.5,$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'lounges', 'title': 'Lounges'}]",-79.86028,40.49397,"['364 Freeport Rd', 'Pittsburgh, PA 15238']"
The Inn on Negley,(412) 661-0631,4.5,$$$,"[{'alias': 'bedbreakfast', 'title': 'Bed & Breakfast'}, {'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-79.93149,40.45336,"['703 S Negley Ave', 'Pittsburgh, PA 15232']"
Quik-It Chicken,(412) 321-1535,3.5,$,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",-80.0161723345518,40.456261213448,"['820 Pennsylvania Ave', 'Pittsburgh, PA 15233']"
Rumerz Sports Bar & Grill,(412) 766-9255,4.5,$,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pubs', 'title': 'Pubs'}]",-80.03068,40.47658,"['1216 Woods Run Ave', 'Pittsburgh, PA 15212']"
Thunderbird Cafe,(412) 682-0177,4.0,$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}]",-79.961607,40.469438,"['4023 Butler St', 'Pittsburgh, PA 15201']"
Farmer Baker,,4.0,,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'cafes', 'title': 'Cafes'}]",-79.902956,40.488004,"['285 River Ave', 'Pittsburgh, PA 15215']"
Garden View Cafe,,4.5,$,"[{'alias': 'cafes', 'title': 'Cafes'}]",-79.960472,40.436832,"['300 Halket St', 'Pittsburgh, PA 15213']"
New York Super Subs - Squirrel Hill,(412) 586-7057,5.0,,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.92274,40.43636,"['1827 Murray Ave', 'Pittsburgh, PA 15217']"
Graziano's Pizzeria,(412) 621-7790,4.0,$,"[{'alias': 'pizza', 'title': 'Pizza'}]",-79.95486,40.46594,"['4109 Penn Ave', 'Pittsburgh, PA 15224']"
Frankie Bunz,(412) 421-2869,4.0,,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'newamerican', 'title': 'American (New)'}]",-79.9232015758753,40.4333754159177,"['2108 Murray Ave', 'Pittsburgh, PA 15217']"
Bull River Taco,(412) 885-9000,3.5,$,"[{'alias': 'mexican', 'title': 'Mexican'}]",-79.9760459698011,40.3497942695468,"['4849 Clairton Blvd', 'Pittsburgh, PA 15236']"
Bob's Garage,(412) 963-9552,3.5,$,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'karaoke', 'title': 'Karaoke'}]",-79.872353,40.489501,"['1372 Freeport Rd', 'Pittsburgh, PA 15238']"
Everyday Cafe,(412) 727-2169,4.5,$,"[{'alias': 'cafes', 'title': 'Cafes'}]",-79.8981681838632,40.4533598854858,"['532 N Homewood Ave', 'Pittsburgh, PA 15208']"
Emil's Lounge,(412) 271-9911,4.5,$$,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-79.8802474,40.4134643,"['414 Hawkins Ave', 'Rankin, PA 15104']"
Philthy McNastys Bar & Grill,(412) 566-3666,4.0,,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-80.0021819025278,40.4315469413996,"['30 E Station Square Dr', 'Pittsburgh, PA 15219']"
Ciao,(412) 231-7777,5.0,$,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",-80.02216,40.4472,"['777 Casino Dr', 'Pittsburgh, PA 15212']"
Primanti Bros,(412) 381-2583,3.5,$,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",-79.97932,40.42843,"['1832 E Carson St', 'Pittsburgh, PA 15203']"
Rudy Martino Original House of Submarines,(412) 271-1233,4.5,$,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cheesesteaks', 'title': 'Cheesesteaks'}, {'alias': 'italian', 'title': 'Italian'}]",-79.89024,40.42127,"['1918 Monongahela Ave', 'Pittsburgh, PA 15218']"
Roost,(412) 281-1616,3.0,,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",-80.00135,40.43998,"['242 Forbes Ave', 'Second Floor', 'Pittsburgh, PA 15222']"
Happy Home Buffet,(412) 548-3926,3.0,,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'chinese', 'title': 'Chinese'}]",-80.006239,40.5226591545291,"['4801 McKnight Rd', 'Pittsburgh, PA 15237']"
The Grind,(412) 586-4929,4.5,,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bagels', 'title': 'Bagels'}]",-79.996654,40.442521,"['650 Smithfield St', 'Pittsburgh, PA 15222']"
El Paisano Mexican Restaurant,(412) 409-6962,4.5,,"[{'alias': 'mexican', 'title': 'Mexican'}]",-80.0250530987978,40.4110793233504,"['1542 Beechview Ave', 'Pittsburgh, PA 15216']"
Thai Tamarind,(412) 766-1899,4.0,$$,"[{'alias': 'thai', 'title': 'Thai'}]",-80.047502,40.491205,"['172 Lincoln Ave', 'Bellevue, PA 15202']"
Cerasoli Pizzeria,(412) 766-1020,3.5,$$,"[{'alias': 'pizza', 'title': 'Pizza'}]",-80.0288691,40.4736148,"['3053 Brighton Rd', 'Pittsburgh, PA 15212']"
Napoli's Pizza & Restaurant,(412) 281-3348,4.0,,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-79.9843369,40.4386787,"['1525 5th Ave', 'Pittsburgh, PA 15219']"
TGI Fridays,(412) 462-8443,2.5,$$,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",-79.9155451418884,40.4108743190118,"['185 Waterfront Dr E', 'Homestead, PA 15120']"
