,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
910,1GaooxqCWHzulI2Ub3CXEw,mad-mex-south-hills-pittsburgh,Mad Mex - South Hills,https://s3-media3.fl.yelpcdn.com/bphoto/PREenG2LBkui1CdJU_jIGw/o.jpg,False,https://www.yelp.com/biz/mad-mex-south-hills-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,139,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.5,"['delivery', 'pickup']",$$,+14122790200,(412) 279-0200,9935.758249312637,40.390689428451,-80.0726191732941,Scott Towne Center,2101 Greentree Rd,,Pittsburgh,15220,US,PA,"['Scott Towne Center', '2101 Greentree Rd', 'Pittsburgh, PA 15220']"
911,eLp6aAgRL-tWM2wjRdPQMw,old-school-italian-sandwich-shop-homestead,Old School Italian Sandwich Shop,https://s3-media4.fl.yelpcdn.com/bphoto/ubK41Xpgl66VOpoCi_1umg/o.jpg,False,https://www.yelp.com/biz/old-school-italian-sandwich-shop-homestead?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,42,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"['pickup', 'delivery']",$,+14122053866,(412) 205-3866,7633.623679891582,40.40844,-79.90229,609 E 9th Ave,,,Homestead,15120,US,PA,"['609 E 9th Ave', 'Homestead, PA 15120']"
912,9_B3nY3KlHW1WDvOeMk9GA,the-other-place-pittsburgh,The Other Place,https://s3-media2.fl.yelpcdn.com/bphoto/0b21jCwzZt2_Kmh5HuqtsA/o.jpg,False,https://www.yelp.com/biz/the-other-place-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,26,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}]",4.5,['delivery'],$$,+14122797777,(412) 279-7777,10081.443327473942,40.390324,-80.074412,2500 Swallow Hill Rd,,,Pittsburgh,15220,US,PA,"['2500 Swallow Hill Rd', 'Pittsburgh, PA 15220']"
913,w4u0y6NEPtV98SGG4wOKnQ,dibellas-subs-pittsburgh,DiBella's Subs,https://s3-media3.fl.yelpcdn.com/bphoto/vxMqzI7wYAuL_ZdVh_DdTQ/o.jpg,False,https://www.yelp.com/biz/dibellas-subs-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,99,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"['pickup', 'delivery']",$,+14123388634,(412) 338-8634,1984.0005854290953,40.4406668689324,-80.0021109338623,16 Market Sq,,,Pittsburgh,15222,US,PA,"['16 Market Sq', 'Pittsburgh, PA 15222']"
914,jlyuxZtZ5M6TlAlR0_c7kw,old-mexico-pittsburgh,Old Mexico,https://s3-media3.fl.yelpcdn.com/bphoto/-LbR5YpU0Gu5lz9tlmGr_w/o.jpg,False,https://www.yelp.com/biz/old-mexico-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,51,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.0,[],$$,+14127148386,(412) 714-8386,11300.11208820843,40.3433302659547,-79.9691850319505,5321 Clairton Blvd,,,Pittsburgh,15236,US,PA,"['5321 Clairton Blvd', 'Pittsburgh, PA 15236']"
915,LhHBcNVQwHIqcm7LDJ0E1Q,hanks-hotdogs-too-pittsburgh,Hank's Hotdogs Too,https://s3-media4.fl.yelpcdn.com/bphoto/4DUxze7KfMhN3O-IfNn0zQ/o.jpg,False,https://www.yelp.com/biz/hanks-hotdogs-too-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,13,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,[],$,+14125611240,(412) 561-1240,6650.7670327864,40.39289,-80.01831,919 Brookline Blvd,,,Pittsburgh,15226,US,PA,"['919 Brookline Blvd', 'Pittsburgh, PA 15226']"
916,jd1rD7jr-_zI46Oxh5lDLA,antoons-pizza-pittsburgh,Antoon's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/IjhPnJVtxEWyF2bt0OJXvQ/o.jpg,False,https://www.yelp.com/biz/antoons-pizza-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,31,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,['delivery'],$,+14126875446,(412) 687-5446,2006.0946634427353,40.4401588439941,-79.9561233520508,247 Atwood St,,,Pittsburgh,15213,US,PA,"['247 Atwood St', 'Pittsburgh, PA 15213']"
917,nbsjdiUunohQX1JAxsqpMw,good-l-oven-pittsburgh,Good L'oven,https://s3-media1.fl.yelpcdn.com/bphoto/pgRd2QS-f834aRna9RjHdA/o.jpg,False,https://www.yelp.com/biz/good-l-oven-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,27,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",5.0,['delivery'],$,+14128372834,(412) 837-2834,12009.71179563033,40.5383026876572,-80.049893707037,318 Sewickley Oakmont Rd,,,Pittsburgh,15237,US,PA,"['318 Sewickley Oakmont Rd', 'Pittsburgh, PA 15237']"
918,OvDy9zJLGmfPgiKRUsIb4Q,boulevard-deli-pittsburgh-2,Boulevard Deli,https://s3-media1.fl.yelpcdn.com/bphoto/BxszqFHO7FOAYZJz3QmDlA/o.jpg,False,https://www.yelp.com/biz/boulevard-deli-pittsburgh-2?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,14,"[{'alias': 'delis', 'title': 'Delis'}]",4.0,['delivery'],$,+14122814300,(412) 281-4300,1889.5932181110088,40.4385872,-79.999794,309 Smithfield St,,,Pittsburgh,15222,US,PA,"['309 Smithfield St', 'Pittsburgh, PA 15222']"
919,q1XzmZ2afZQ8S7Ka34-xyQ,the-warehouse-pub-and-grub-pittsburgh,The Warehouse Pub & Grub,https://s3-media3.fl.yelpcdn.com/bphoto/yQwzLINQN8bbp3zqQvsL9Q/o.jpg,False,https://www.yelp.com/biz/the-warehouse-pub-and-grub-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,14,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,[],,+14122242760,(412) 224-2760,4847.619840941375,40.43709,-79.92278,1731 Murray Ave,,,Pittsburgh,15217,US,PA,"['1731 Murray Ave', 'Pittsburgh, PA 15217']"
920,JQ6NlXQGXvQZ4P-b5HXd9A,fredos-deli-pittsburgh,Fredos Deli,https://s3-media3.fl.yelpcdn.com/bphoto/jSytwnCAgDk9RRYzcqkKIw/o.jpg,False,https://www.yelp.com/biz/fredos-deli-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,30,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"['delivery', 'pickup']",$,+14123441060,(412) 344-1060,7196.734562501629,40.3962,-80.03544,1451 Potomac Ave,,,Pittsburgh,15216,US,PA,"['1451 Potomac Ave', 'Pittsburgh, PA 15216']"
921,gVUbmF2QEhXPUfZDesiY8g,bloomfield-groceria-pittsburgh,Bloomfield Groceria,https://s3-media3.fl.yelpcdn.com/bphoto/XcBaGVQKDGPVEdvDI3H0Aw/o.jpg,False,https://www.yelp.com/biz/bloomfield-groceria-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,5,"[{'alias': 'intlgrocery', 'title': 'International Grocery'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,[],,+14126812200,(412) 681-2200,3217.009250126984,40.46187,-79.94856,237 Cedarville St,,,Pittsburgh,15224,US,PA,"['237 Cedarville St', 'Pittsburgh, PA 15224']"
922,scIbMKZIigMz4w5Q2SltTg,carson-city-saloon-pittsburgh,Carson City Saloon,https://s3-media4.fl.yelpcdn.com/bphoto/LiKHp-JQZ2_HnpNWOYAQNw/o.jpg,False,https://www.yelp.com/biz/carson-city-saloon-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,53,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,"['pickup', 'delivery']",$$,+14124813203,(412) 481-3203,1794.5659358223552,40.4289665222168,-79.9839935302734,1401 E Carson St,,,Pittsburgh,15203,US,PA,"['1401 E Carson St', 'Pittsburgh, PA 15203']"
923,ccdcyzc1oSucd-qRlnYR0w,new-china-inn-pittsburgh,New China Inn,https://s3-media3.fl.yelpcdn.com/bphoto/AEz8-Gg6IDniFBIOzH9c1g/o.jpg,False,https://www.yelp.com/biz/new-china-inn-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,31,"[{'alias': 'chinese', 'title': 'Chinese'}]",2.5,"['delivery', 'pickup']",$,+14126216199,(412) 621-6199,2463.5861465967805,40.45216,-79.95166,4609 Centre Ave,,,Pittsburgh,15213,US,PA,"['4609 Centre Ave', 'Pittsburgh, PA 15213']"
924,Bp2pM6YLjcKjiKbVecwIMQ,thunderbird-cafe-pittsburgh,Thunderbird Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/CR2bsqQ567DI5mVUC2MByQ/o.jpg,False,https://www.yelp.com/biz/thunderbird-cafe-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,49,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,[],$,+14126820177,(412) 682-0177,3125.989135516275,40.469438,-79.961607,4023 Butler St,,,Pittsburgh,15201,US,PA,"['4023 Butler St', 'Pittsburgh, PA 15201']"
925,u2s_aIR9nBJnI4AiCpCyFQ,o-learys-pittsburgh,O'Leary's,https://s3-media1.fl.yelpcdn.com/bphoto/z1_RFw81tVW5GmkDzbo3qg/o.jpg,False,https://www.yelp.com/biz/o-learys-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,65,"[{'alias': 'diners', 'title': 'Diners'}]",4.0,[],$,+14124318100,(412) 431-8100,1824.1099460663859,40.42866,-79.98361,1412 E Carson St,,,Pittsburgh,15289,US,PA,"['1412 E Carson St', 'Pittsburgh, PA 15289']"
926,VGxJbglGlx-a7Gdc55Q6jQ,katana-pittsburgh,Katana,https://s3-media1.fl.yelpcdn.com/bphoto/OBaNT-Ii1BNGLtogvyLolA/o.jpg,False,https://www.yelp.com/biz/katana-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,151,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",3.0,"['delivery', 'pickup']",$$,+14123881800,(412) 388-1800,8016.193510641163,40.38996,-80.04063,3229 W Liberty Ave,,,Pittsburgh,15216,US,PA,"['3229 W Liberty Ave', 'Pittsburgh, PA 15216']"
927,rVCK-fdFm1zPppMO9iMn6g,apollo-cafe-pittsburgh,Apollo Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/wBmoR7i6SEQ7CVmgJF1r9Q/o.jpg,False,https://www.yelp.com/biz/apollo-cafe-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,37,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,[],$,+14124713033,(412) 471-3033,1699.0695040564708,40.43914,-79.99785,429 Forbes Ave,,,Pittsburgh,15219,US,PA,"['429 Forbes Ave', 'Pittsburgh, PA 15219']"
928,BATsNgvvNVbw7_Re1qoq4w,tgi-fridays-homestead-3,TGI Fridays,https://s3-media1.fl.yelpcdn.com/bphoto/v3fKD_42K3br3dFUw7uAwA/o.jpg,False,https://www.yelp.com/biz/tgi-fridays-homestead-3?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,63,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,['delivery'],$$,+14124628443,(412) 462-8443,6562.058725670406,40.4108743190118,-79.9155451418884,185 Waterfront Dr E,,,Homestead,15120,US,PA,"['185 Waterfront Dr E', 'Homestead, PA 15120']"
929,aOZYec5EnkEMidIQJI0h7w,el-paisano-mexican-restaurant-pittsburgh,El Paisano Mexican Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/MmCCyMTT4iHlfordQyNasQ/o.jpg,False,https://www.yelp.com/biz/el-paisano-mexican-restaurant-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,7,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,[],,+14124096962,(412) 409-6962,5393.218368523883,40.4110793233504,-80.0250530987978,1542 Beechview Ave,,,Pittsburgh,15216,US,PA,"['1542 Beechview Ave', 'Pittsburgh, PA 15216']"
930,yGfmwUKrZG4O2eNXP2JS1g,park-place-pub-pittsburgh,Park Place Pub,https://s3-media4.fl.yelpcdn.com/bphoto/etCnetIcvuc3P0xHypIHHw/o.jpg,False,https://www.yelp.com/biz/park-place-pub-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,32,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.0,[],$$,+14123612024,(412) 361-2024,6046.5510883915595,40.47637,-79.92077,5719 Bryant St,,,Pittsburgh,15206,US,PA,"['5719 Bryant St', 'Pittsburgh, PA 15206']"
931,WAagBTVAylf-LXc3PNoRZQ,flipt-pittsburgh,Flipt,https://s3-media2.fl.yelpcdn.com/bphoto/rx5sVL7T7xicwh8vcMlCWw/o.jpg,False,https://www.yelp.com/biz/flipt-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,17,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",2.5,['delivery'],,+14122317777,(412) 231-7777,3694.7716259628196,40.4472,-80.02216,777 Casino Dr,,,Pittsburgh,15212,US,PA,"['777 Casino Dr', 'Pittsburgh, PA 15212']"
932,NR190YuOBx0W9fUWx6OlMQ,billus-indian-grill-on-wheels-pittsburgh,Billu's Indian Grill On Wheels,https://s3-media1.fl.yelpcdn.com/bphoto/e_FCxILEO6i3XFIrMq7lbA/o.jpg,False,https://www.yelp.com/biz/billus-indian-grill-on-wheels-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,6,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'indpak', 'title': 'Indian'}]",4.0,[],,+14127367086,(412) 736-7086,612.5924108636218,40.43852,-79.99117,,,,Pittsburgh,15219,US,PA,"['Pittsburgh, PA 15219']"
933,K22bjF04Yd8SUUUreAKXAQ,everydays-a-sunday-and-cafe-pittsburgh,Everyday's A Sunday & Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/K9Bec8R4mlfhWUH8hF5u0A/o.jpg,False,https://www.yelp.com/biz/everydays-a-sunday-and-cafe-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,47,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,['delivery'],$,+14123632233,(412) 363-2233,3724.861698482074,40.465356,-79.944464,4919 Penn Ave,,,Pittsburgh,15224,US,PA,"['4919 Penn Ave', 'Pittsburgh, PA 15224']"
934,qNyp4GMPiRqbY3kbbPju8w,boulevard-lounge-pittsburgh,Boulevard Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/62KGZ7-MInF87sFXs08q_g/o.jpg,False,https://www.yelp.com/biz/boulevard-lounge-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,5,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,['delivery'],$,+14125631850,(412) 563-1850,6562.034601332325,40.39194,-80.01402,1150 Brookline Blvd,,,Pittsburgh,15226,US,PA,"['1150 Brookline Blvd', 'Pittsburgh, PA 15226']"
935,rqLksDzegxNXMWwZk3eZnQ,cafe-delhi-carnegie,Cafe Delhi,https://s3-media1.fl.yelpcdn.com/bphoto/QyI2HZ1tXuSHZEdWpyeOVA/o.jpg,False,https://www.yelp.com/biz/cafe-delhi-carnegie?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,165,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,['pickup'],$$,+14122785058,(412) 278-5058,10025.683443381371,40.4080431671241,-80.0873225927353,205 Mary St,,,Carnegie,15106,US,PA,"['205 Mary St', 'Carnegie, PA 15106']"
936,rKh_Nl5edIB9AevqnDmO6g,fireside-inn-pittsburgh,Fireside Inn,https://s3-media1.fl.yelpcdn.com/bphoto/5_BmKjwq45fuMaAamzbksw/o.jpg,False,https://www.yelp.com/biz/fireside-inn-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,24,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",3.5,"['delivery', 'pickup']",$$,+14129215566,(412) 921-5566,9328.746371855434,40.4399090467811,-80.0891526621098,4214 Steubenville Pike,,,Pittsburgh,15205,US,PA,"['4214 Steubenville Pike', 'Pittsburgh, PA 15205']"
937,V1t9Z6B3g7H4ZAdAgWPyRA,docè-taqureia-pittsburgh,Docè Taqureia,https://s3-media3.fl.yelpcdn.com/bphoto/ugvXakP-KjH40poAO29UNg/o.jpg,False,https://www.yelp.com/biz/doc%C3%A8-taqureia-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,3,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,[],,,,9475.5883808341,40.52724,-80.00569,4826 McKnight Rd,,,Pittsburgh,15237,US,PA,"['4826 McKnight Rd', 'Pittsburgh, PA 15237']"
938,TMirWwTikHCn5H82K9QMXQ,cains-local-bar-kitchen-pittsburgh,Cain's Local Bar + Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/gQLCu6uBStdgF1wmikWs5A/o.jpg,False,https://www.yelp.com/biz/cains-local-bar-kitchen-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,203,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"['delivery', 'pickup']",$$,+14125617444,(412) 561-7444,8044.614161387416,40.38972,-80.0409,3239 W Liberty Ave,,,Pittsburgh,15216,US,PA,"['3239 W Liberty Ave', 'Pittsburgh, PA 15216']"
939,T8-13dD8mV2qUI53wsUL6g,atrias-pittsburgh-13,Atria's,https://s3-media3.fl.yelpcdn.com/bphoto/CWddtPewQEdu3Jp-JSfzLw/o.jpg,False,https://www.yelp.com/biz/atrias-pittsburgh-13?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,52,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"['delivery', 'pickup']",$$,+14129631514,(412) 963-1514,10279.704824768089,40.4892842,-79.8726622,1374 Freeport Rd,,,Pittsburgh,15238,US,PA,"['1374 Freeport Rd', 'Pittsburgh, PA 15238']"
940,uEzodpjckhsVQFfsXpFR0w,micro-diner-pittsburgh,Micro Diner,https://s3-media2.fl.yelpcdn.com/bphoto/zmowpQXS4cRa2vOqGMw9tg/o.jpg,False,https://www.yelp.com/biz/micro-diner-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,190,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"['delivery', 'pickup']",$,+14123811391,(412) 381-1391,2884.19930049287,40.43001,-80.0072,221 Shiloh St,,,Pittsburgh,15211,US,PA,"['221 Shiloh St', 'Pittsburgh, PA 15211']"
941,X_hm60C-XBNWjQlkYU-00Q,big-shot-bobs-pittsburgh,Big Shot Bob's,https://s3-media2.fl.yelpcdn.com/bphoto/Fskgbi3t_xn4tz0eF5L1Yw/o.jpg,False,https://www.yelp.com/biz/big-shot-bobs-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,3,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"['delivery', 'pickup']",,+14129043432,(412) 904-3432,3188.1091664598243,40.460783,-79.947926,4766 Liberty Ave,,,Pittsburgh,15224,US,PA,"['4766 Liberty Ave', 'Pittsburgh, PA 15224']"
942,YhBigRwAFdRPIQxWDjZOrQ,slice-on-broadway-pittsburgh,SLICE on Broadway,https://s3-media2.fl.yelpcdn.com/bphoto/zFnXIXWK02JIBcHG7Smaqw/o.jpg,False,https://www.yelp.com/biz/slice-on-broadway-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,133,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"['delivery', 'pickup']",$,+14125311068,(412) 531-1068,6261.5313169841675,40.40414,-80.03055,2128 Broadway Ave,,,Pittsburgh,15216,US,PA,"['2128 Broadway Ave', 'Pittsburgh, PA 15216']"
943,9Rl0amGdwWlqERmscG04wg,panther-house-bar-and-grill-pittsburgh,Panther House Bar & Grill,https://s3-media4.fl.yelpcdn.com/bphoto/FkbLxk-1D6Z0uiad8BrA3Q/o.jpg,False,https://www.yelp.com/biz/panther-house-bar-and-grill-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,9,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.0,[],,,,2265.1676369655106,40.43651,-79.95461,418 Semple St,,,Pittsburgh,15213,US,PA,"['418 Semple St', 'Pittsburgh, PA 15213']"
944,QWA-sRNX-9npPFCkTIkxng,new-york-original-pittsburgh,New York Original,https://s3-media2.fl.yelpcdn.com/bphoto/-OM2Dcl21Muy8oz8BhGAEQ/o.jpg,False,https://www.yelp.com/biz/new-york-original-pittsburgh?adjust_creative=HFFMmboj5I-9eAq-_1sRmw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=HFFMmboj5I-9eAq-_1sRmw,6,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,[],$,+14125379555,(412) 537-9555,2040.5307937782138,40.441567,-80.00286,100 5th Ave,,,Pittsburgh,15222,US,PA,"['100 5th Ave', 'Pittsburgh, PA 15222']"
